County,median_income,white_pop,black_pop,asian_pop,hispanic_pop,tract,total_pop,white_percent,black_percent,asian_percent,hispanic_percent,county_tract,tract_y,nearest_store,distance_to_nearest_store,nearest_store_name
KINGS,95114.0,1794.0,21.0,714.0,388.0,20600,2917.0,61.50154268083647,0.7199177236887213,24.47720260541652,13.30133699005828,KINGS_20600,20600,2109,259.2245574408057,7201 FOOD CORP
KINGS,158214.0,3280.0,813.0,260.0,518.0,20700,4871.0,67.33730240197085,16.69061794292753,5.337712995278177,10.634366659823446,KINGS_20700,20700,18143,55.20695563031475,SAINT JOHNS NATURAL FOOD INC
KINGS,48750.0,1116.0,36.0,1936.0,145.0,20800,3233.0,34.519022579647384,1.11351685740798,59.88246210949583,4.484998453448809,KINGS_20800,20800,4440,136.62152148117002,SERENITY DELI & GROCERY INC
KINGS,58631.0,1225.0,85.0,2370.0,283.0,21000,3963.0,30.91092606611153,2.1448397678526367,59.80317940953823,7.141054756497603,KINGS_21000,21000,16908,75.68323393273674,UNCLE RICHIES INC
KINGS,72005.0,841.0,1333.0,155.0,837.0,21100,3166.0,26.563487049905245,42.10360075805433,4.895767530006316,26.43714466203411,KINGS_21100,21100,19072,125.5405493297654,11 VANDERBILT ROASTERY LLC
KINGS,58385.0,1298.0,49.0,2438.0,646.0,21200,4431.0,29.293613179869105,1.1058451816745656,55.02143985556308,14.579101782893252,KINGS_21200,21200,17236,39.58505050151138,PASTA FRESCA AND RAVIOLI CORP
KINGS,66683.0,938.0,3031.0,0.0,469.0,21300,4438.0,21.13564668769716,68.29652996845425,0.0,10.56782334384858,KINGS_21300,21300,1575,149.53227480527954,895A BROTHER FOOD CENTER CORP
KINGS,73456.0,1171.0,0.0,1005.0,289.0,21400,2465.0,47.505070993914806,0.0,40.77079107505071,11.724137931034482,KINGS_21400,21400,7201,82.39807698581079,11TH AVE FOOD CENTER OF NY INC
KINGS,104796.0,2970.0,2176.0,306.0,505.0,21500,5957.0,49.85731072687594,36.52845391975827,5.136813832466006,8.477421520899782,KINGS_21500,21500,20867,50.19473476375916,840 UNITED DELI CORP
KINGS,34815.0,3125.0,3.0,287.0,387.0,21600,3802.0,82.19358232509205,0.0789058390320883,7.548658600736455,10.1788532351394,KINGS_21600,21600,7201,234.77070267291091,11TH AVE FOOD CENTER OF NY INC
KINGS,70625.0,1300.0,1462.0,263.0,497.0,21700,3522.0,36.91084611016468,41.510505394662125,7.467348097671778,14.11130039750142,KINGS_21700,21700,10207,136.16425177649464,FARES GROCERY&DELI CORP
KINGS,60816.0,2577.0,12.0,67.0,147.0,21800,2803.0,91.93721013200144,0.4281127363539065,2.3902961113093117,5.244381020335355,KINGS_21800,21800,19425,158.4529645310729,GRUNFELD BERNARD
KINGS,104423.0,1447.0,1809.0,199.0,334.0,21900,3789.0,38.18949590921088,47.74346793349169,5.2520453945632095,8.81499076273423,KINGS_21900,21900,12231,95.9075041928872,TONY DELI GROCERY 1 CORP
KINGS,39321.0,4270.0,21.0,272.0,381.0,22000,4944.0,86.36731391585761,0.424757281553398,5.501618122977346,7.70631067961165,KINGS_22000,22000,9952,51.18283781939213,KING OF BORO INC V
KINGS,69213.0,1517.0,2115.0,168.0,321.0,22100,4121.0,36.81145353069643,51.32249454016016,4.076680417374424,7.789371511768989,KINGS_22100,22100,1018,131.7700643303905,PROSPECT HEIGHTS FOOD CORP
KINGS,31090.0,3831.0,0.0,81.0,201.0,22200,4113.0,93.14369073668854,0.0,1.9693654266958425,4.886943836615609,KINGS_22200,22200,16472,156.91466588332943,ANSHEI 1420 CORP
KINGS,44677.0,4852.0,7.0,278.0,627.0,22400,5764.0,84.17765440666204,0.121443442054129,4.823039555863983,10.877862595419847,KINGS_22400,22400,9533,155.9800816883865,MAZEL FOOD CENER INC
KINGS,75714.0,1517.0,0.0,349.0,735.0,22600,2601.0,58.32372164552096,0.0,13.417916186082277,28.25836216839677,KINGS_22600,22600,19523,86.84330290942832,DOMIMEX CORP
KINGS,108750.0,1938.0,1485.0,200.0,749.0,22700,4372.0,44.32753888380604,33.96614821591949,4.574565416285453,17.13174748398902,KINGS_22700,22700,18328,20.135981823065705,FAMILY DOLLAR STORES OF NEW YORK LLC
KINGS,48507.0,2583.0,38.0,1246.0,210.0,22800,4077.0,63.35540838852097,0.9320578857002696,30.5616875153299,5.15084621044886,KINGS_22800,22800,17569,28.6339703953563,RAINBOW PAPER SALES INC
KINGS,122989.0,2224.0,1270.0,168.0,342.0,22900,4004.0,55.54445554445554,31.71828171828172,4.195804195804196,8.54145854145854,KINGS_22900,22900,16699,180.72467452431675,ROSARIO JOSE A
KINGS,46691.0,3796.0,133.0,176.0,664.0,23000,4769.0,79.59739987418746,2.788844621513944,3.6905011532816094,13.923254351016984,KINGS_23000,23000,7395,76.88556624162614,INTERNATIONAL DELI CORP
KINGS,140888.0,1965.0,1042.0,157.0,506.0,23100,3670.0,53.54223433242507,28.39237057220708,4.277929155313352,13.787465940054496,KINGS_23100,23100,8407,202.16036903185295,GREENE FOOD CORP I
KINGS,58086.0,6251.0,0.0,182.0,597.0,23200,7030.0,88.91891891891892,0.0,2.5889046941678524,8.49217638691323,KINGS_23200,23200,3271,97.35147236859352,YOSSIS 14 CORP
KINGS,61049.0,2916.0,2878.0,540.0,1142.0,23300,7476.0,39.00481540930979,38.496522204387375,7.223113964686998,15.275548421615836,KINGS_23300,23300,13325,26.822298741592355,FAMILY DOLLAR STORES OF NEW YORK LLC
KINGS,26795.0,4970.0,15.0,11.0,93.0,23400,5089.0,97.66162310866576,0.2947533896639811,0.2161524857535861,1.8274710159166832,KINGS_23400,23400,1603,204.2065638302705,APPELS SUPERETTE INC
KINGS,55682.0,4392.0,356.0,253.0,881.0,23500,5882.0,74.66848010880652,6.052363141788508,4.3012580754845295,14.977898673920434,KINGS_23500,23500,5210,73.33351870729389,ROSENFELDS FISH MARKET INC
KINGS,31905.0,5433.0,0.0,57.0,77.0,23600,5567.0,97.5929585054787,0.0,1.023890784982935,1.383150709538351,KINGS_23600,23600,2838,341.8125680537346,PRIME BY ARI INC
KINGS,39196.0,4437.0,0.0,0.0,77.0,23800,4514.0,98.29419583517944,0.0,0.0,1.7058041648205582,KINGS_23800,23800,10499,232.889087428792,STAR FOOD CENTER INC
KINGS,42885.0,5380.0,101.0,6.0,591.0,24000,6078.0,88.51595919710431,1.6617308325106943,0.0987166831194471,9.723593287265548,KINGS_24000,24000,10499,150.37318687645438,STAR FOOD CENTER INC
KINGS,71000.0,2041.0,362.0,104.0,486.0,24100,2993.0,68.19244904777815,12.094888072168391,3.4747744737721344,16.23788840628132,KINGS_24100,24100,7042,144.5968389319283,ORGANIC FRESH DELI & JUICE BAR INC
KINGS,55069.0,2175.0,12.0,342.0,128.0,24200,2657.0,81.85923974407227,0.4516371847948814,12.87165976665412,4.817463304478736,KINGS_24200,24200,11590,116.13626640728585,NOBEL DELI & MARKET INC
KINGS,82524.0,1309.0,2319.0,244.0,648.0,24300,4520.0,28.960176991150444,51.30530973451327,5.398230088495575,14.33628318584071,KINGS_24300,24300,3843,155.48872015856793,GRACE FOOD & DELI CORP
KINGS,62885.0,2677.0,1.0,565.0,444.0,24400,3687.0,72.60645511255763,0.027122321670735,15.324111743965284,12.042310821806348,KINGS_24400,24400,23999,86.0648616975492,AK GROCERY 59 INC
KINGS,92932.0,1454.0,2304.0,388.0,404.0,24500,4550.0,31.95604395604396,50.63736263736264,8.527472527472527,8.87912087912088,KINGS_24500,24500,10329,147.7866092182983,A&Z GROCERY CORP I
KINGS,68224.0,1644.0,43.0,945.0,392.0,24600,3024.0,54.36507936507936,1.421957671957672,31.25,12.962962962962962,KINGS_24600,24600,23246,189.2231254421264,EY SALES CORP
KINGS,70408.0,823.0,1137.0,196.0,428.0,24700,2584.0,31.84984520123839,44.0015479876161,7.5851393188854495,16.563467492260063,KINGS_24700,24700,1709,60.28401895964274,SEA HOUSE NY INC
KINGS,68063.0,1209.0,5.0,890.0,391.0,24800,2495.0,48.45691382765531,0.2004008016032064,35.671342685370746,15.671342685370742,KINGS_24800,24800,21804,136.13938612208074,C K ZHENG INC
KINGS,78025.0,1970.0,1650.0,110.0,403.0,24900,4133.0,47.66513428502299,39.92257440116138,2.661504960077425,9.750786353738205,KINGS_24900,24900,10329,155.4009129303126,A&Z GROCERY CORP I
KINGS,55132.0,158.0,1.0,1243.0,540.0,25000,1942.0,8.135942327497425,0.0514933058702368,64.00617919670442,27.80638516992791,KINGS_25000,25000,15148,149.78315446007548,KIM YEON S
KINGS,46947.0,1277.0,2133.0,70.0,589.0,25100,4069.0,31.383632342098792,52.420742197100026,1.7203244040304742,14.475301056770707,KINGS_25100,25100,7772,129.0864213654995,ALBOKAIR MOHAMED M
KINGS,49815.0,2246.0,156.0,1745.0,1132.0,25200,5279.0,42.54593673044137,2.9551051335480203,33.05550293616215,21.443455199848454,KINGS_25200,25200,1993,99.43029235991688,AL TOUS CORP
KINGS,79583.0,1820.0,1716.0,96.0,552.0,25300,4184.0,43.49904397705545,41.01338432122371,2.294455066921606,13.193116634799235,KINGS_25300,25300,1168,153.28511034116616,BAKIR INC
KINGS,77465.0,1215.0,0.0,1738.0,418.0,25400,3371.0,36.04271729457134,0.0,51.55740136458024,12.399881340848411,KINGS_25400,25400,20177,109.07015257112316,RADFAN INC
KINGS,23003.0,1172.0,2373.0,98.0,3568.0,25500,7211.0,16.252946886700872,32.90805713493274,1.3590348079323256,49.47996117043406,KINGS_25500,25500,18759,158.45676317899583,MANSORY CANDY STORE CORP
KINGS,52052.0,819.0,24.0,2096.0,67.0,25600,3006.0,27.24550898203593,0.7984031936127743,69.7272122421823,2.228875582168995,KINGS_25600,25600,3559,116.45215668467124,MAHBUB DELI AND MARKET INC
KINGS,99821.0,1160.0,424.0,28.0,1178.0,25700,2790.0,41.57706093189964,15.197132616487457,1.003584229390681,42.22222222222222,KINGS_25700,25700,538,199.53534661006577,SUPERLOST COFFEE LLC
KINGS,58490.0,2287.0,60.0,1497.0,1343.0,25800,5187.0,44.09099672257567,1.156737998843262,28.860613071139383,25.89165220744168,KINGS_25800,25800,7736,109.8358426330489,DELI CHAPIN & GROCERY CORPORATION
KINGS,62734.0,848.0,717.0,53.0,549.0,25901,2167.0,39.13244116289802,33.08721735117674,2.445777572681126,25.33456391324412,KINGS_25901,25901,23063,18.58566494831419,SPICY MINI MARKET CORP
KINGS,20045.0,368.0,2117.0,44.0,1778.0,25902,4307.0,8.544230322730439,49.15254237288136,1.0215927559786393,41.28163454840957,KINGS_25902,25902,19738,136.43281526915297,JJ TOMPKINS FOOD CORP
KINGS,47948.0,1282.0,22.0,1376.0,610.0,26000,3290.0,38.96656534954408,0.668693009118541,41.82370820668693,18.54103343465045,KINGS_26000,26000,16075,19.7100722642728,OK FISH MARKET INC
KINGS,65957.0,1439.0,2062.0,425.0,1605.0,26100,5531.0,26.01699511842343,37.28078105225095,7.683963116977038,29.01826071234858,KINGS_26100,26100,12863,41.53782551594942,JHOAN & BROTHER DELI GROCERY CORP
KINGS,80139.0,756.0,27.0,1869.0,202.0,26200,2854.0,26.48913805185704,0.94604064470918,65.48703573931324,7.077785564120533,KINGS_26200,26200,21723,183.32973909922197,71 DELI & GRILL INC
KINGS,67143.0,372.0,1395.0,57.0,243.0,26300,2067.0,17.99709724238026,67.48911465892597,2.7576197387518144,11.756168359941944,KINGS_26300,26300,3112,62.85854265907849,GREEN PARK GOURMET DELI INC
KINGS,67524.0,1675.0,24.0,1686.0,1047.0,26400,4432.0,37.79332129963899,0.5415162454873645,38.041516245487365,23.62364620938628,KINGS_26400,26400,5539,74.17430842892522,NEW AB FOOD CORP
KINGS,75612.0,1239.0,2092.0,140.0,488.0,26500,3959.0,31.295781763071485,52.84162667340237,3.5362465269007326,12.32634503662541,KINGS_26500,26500,22658,17.480197070147582,GARDEN GOURMET 1 CORP
KINGS,45893.0,1271.0,0.0,1645.0,950.0,26600,3866.0,32.87635799275737,0.0,42.550439730988096,24.573202276254527,KINGS_26600,26600,18115,60.186561045811175,TOTOPAN PANADERIA Y PASTELERIA GUATEMALT
KINGS,96618.0,1707.0,2245.0,126.0,427.0,26700,4505.0,37.89123196448391,49.83351831298557,2.796892341842397,9.478357380688124,KINGS_26700,26700,23694,18.688607407931475,KINGS NATURAL MARKET CORP
KINGS,77716.0,2371.0,4.0,1996.0,830.0,26800,5201.0,45.58738704095367,0.07690828686791,38.3772351470871,15.95846952509133,KINGS_26800,26800,11940,175.2826575427455,UNITED GROCERY FOOD STORE INC
KINGS,90962.0,879.0,1771.0,35.0,511.0,26900,3196.0,27.503128911138923,55.41301627033792,1.0951188986232792,15.988735919899874,KINGS_26900,26900,7664,89.31295279124582,ALEJANDRO 04 DELI GROCERY CORP
KINGS,33611.0,1478.0,0.0,765.0,302.0,27000,2545.0,58.07465618860511,0.0,30.05893909626719,11.866404715127702,KINGS_27000,27000,13445,215.0896389127522,1626 MINI MART CORP
KINGS,68750.0,682.0,2541.0,244.0,376.0,27100,3843.0,17.746552172781684,66.12021857923497,6.349206349206349,9.784022898776998,KINGS_27100,27100,8559,118.733867594484,DOLLAR TREE STORES INC
KINGS,71174.0,2082.0,0.0,1171.0,1154.0,27200,4407.0,47.2430224642614,0.0,26.571363739505333,26.185613796233262,KINGS_27200,27200,15865,134.27426174794104,BEST DELI EMANUEL GROCERY CORP THE
KINGS,78555.0,737.0,2940.0,82.0,107.0,27300,3866.0,19.063631660631145,76.0475944128298,2.1210553543714434,2.767718572167615,KINGS_27300,27300,7750,22.11380526381523,COMMUNITY DELI GOURMET CORP
KINGS,52551.0,1319.0,34.0,1488.0,382.0,27400,3223.0,40.92460440583308,1.0549177784672663,46.16816630468507,11.852311511014582,KINGS_27400,27400,19441,227.46315918854447,TRIBUZIO MEAT MARKET INC
KINGS,89464.0,907.0,3463.0,220.0,518.0,27500,5108.0,17.756460454189508,67.7956147220047,4.306969459671104,10.14095536413469,KINGS_27500,27500,8136,59.09167244962945,HEAVENLY CRUMBS INC
KINGS,56652.0,1382.0,24.0,1224.0,1345.0,27600,3975.0,34.76729559748428,0.6037735849056604,30.79245283018868,33.83647798742138,KINGS_27600,27600,18925,61.32071694276832,CG&C 2 PRIME MEAT MARKET LLC
KINGS,62813.0,567.0,3114.0,38.0,795.0,27700,4514.0,12.56092157731502,68.9853788214444,0.8418254319893663,17.61187416925122,KINGS_27700,27700,19990,20.68311530911586,PIGGY MEAT CORP
KINGS,61975.0,1374.0,60.0,1663.0,313.0,27800,3410.0,40.29325513196481,1.7595307917888563,48.7683284457478,9.178885630498533,KINGS_27800,27800,6788,73.9672784114895,MONG KOK SUPERMARKET INC
KINGS,77220.0,1070.0,1915.0,72.0,518.0,27900,3575.0,29.93006993006993,53.56643356643357,2.013986013986014,14.48951048951049,KINGS_27900,27900,1876,19.83555877257537,ONE STOP DELI & MORE CORP
KINGS,86509.0,824.0,83.0,766.0,446.0,28000,2119.0,38.886267107126,3.9169419537517696,36.14912694667296,21.04766399244927,KINGS_28000,28000,12651,148.6751734628984,SHOREVIEW SPECIALTY INC
KINGS,37243.0,734.0,2820.0,93.0,1819.0,28100,5466.0,13.428466886205634,51.59165751920965,1.7014270032930845,33.27844859129162,KINGS_28100,28100,22325,31.46092156739612,LIAM DELI GROCERY NY CORP
KINGS,55644.0,1608.0,338.0,1561.0,212.0,28200,3719.0,43.23742941650981,9.088464641032536,41.97364883033073,5.700457112126916,KINGS_28200,28200,11634,187.85894856048543,1919 DELI GRILL & GROCERY CORP
KINGS,40559.0,1013.0,1627.0,82.0,1463.0,28300,4185.0,24.205495818399044,38.87694145758662,1.9593787335722817,34.95818399044205,KINGS_28300,28300,11909,32.05598623118986,JRM DELI GROCERY CORP
KINGS,63009.0,1730.0,35.0,1364.0,678.0,28400,3807.0,45.44260572629367,0.9193590753874442,35.828736537956395,17.80929866036249,KINGS_28400,28400,24192,105.85054331153724,CANDY GROCERY LOTTO CORP
KINGS,50278.0,211.0,50.0,39.0,130.0,28501,430.0,49.06976744186046,11.627906976744184,9.069767441860463,30.23255813953488,KINGS_28501,28501,15050,77.35383602771643,MGB GOURMET DELI INC
KINGS,40456.0,88.0,2114.0,51.0,1377.0,28502,3630.0,2.4242424242424243,58.23691460055096,1.4049586776859504,37.933884297520656,KINGS_28502,28502,761,140.62208339391,FOOD AND DELI BY NEIL INC
KINGS,42024.0,2267.0,249.0,1359.0,997.0,28600,4872.0,46.5311986863711,5.110837438423645,27.89408866995074,20.46387520525452,KINGS_28600,28600,5777,113.36776674421068,RW STAR DELI INC
KINGS,57321.0,958.0,1502.0,229.0,1110.0,28700,3799.0,25.21716241116083,39.53672018952357,6.027902079494604,29.21821531982101,KINGS_28700,28700,23752,118.78208102267166,BIK MARKET INC
KINGS,63625.0,1208.0,22.0,1743.0,806.0,28800,3779.0,31.96612860545118,0.5821645938078857,46.123313045779305,21.32839375496163,KINGS_28800,28800,3915,87.4752692403617,GOLDEN TREASURY NY INC
KINGS,38750.0,762.0,2358.0,80.0,776.0,28900,3976.0,19.164989939637827,59.30583501006036,2.0120724346076457,19.517102615694164,KINGS_28900,28900,16325,141.69696597811728,STUYVESANT DELI GROCERY CORP
KINGS,44070.0,2737.0,0.0,742.0,348.0,29000,3827.0,71.51816043898616,0.0,19.38855500391952,9.093284557094329,KINGS_29000,29000,14612,63.1722136362077,CVS ALBANY LLC
KINGS,87917.0,788.0,2155.0,75.0,530.0,29100,3548.0,22.209695603156707,60.73844419391207,2.1138669673055244,14.937993235625704,KINGS_29100,29100,4210,18.523564862265346,GOOD TIMES DELI & GROCERY CORP
KINGS,41827.0,1395.0,48.0,614.0,712.0,29200,2769.0,50.37919826652221,1.7334777898158178,22.174070061394005,25.713253882267967,KINGS_29200,29200,5777,338.704068654355,RW STAR DELI INC
KINGS,47375.0,605.0,2389.0,115.0,540.0,29300,3649.0,16.579884899972594,65.46999177856947,3.1515483694162785,14.798574952041657,KINGS_29300,29300,10347,17.112903876384078,ELEGANZA FOUR ORGANIC CORP
KINGS,66146.0,1169.0,289.0,724.0,387.0,29400,2569.0,45.50408719346049,11.24951342934994,28.18217205138186,15.064227325807709,KINGS_29400,29400,2631,149.21410508083449,TARGET CORP
KINGS,80197.0,952.0,2550.0,40.0,471.0,29500,4013.0,23.722900573137306,63.54348367804635,0.99676052828308,11.736855220533268,KINGS_29500,29500,10956,17.461256082680134,BROOKLYN HEIGHTS DELI CORP
KINGS,53825.0,3366.0,37.0,1755.0,1007.0,29600,6165.0,54.5985401459854,0.6001622060016221,28.46715328467153,16.334144363341444,KINGS_29600,29600,18213,51.64818587594814,THANKSGIVING SUPERMARKET INC
KINGS,85577.0,877.0,3521.0,22.0,73.0,29700,4493.0,19.51925217004229,78.36634765190296,0.4896505675495215,1.6247496105052304,KINGS_29700,29700,2192,87.67580694491168,357 STUYVESANT GROCERY INC
KINGS,59242.0,1619.0,99.0,1894.0,797.0,29800,4409.0,36.720344749376274,2.2454071217963256,42.95758675436607,18.076661374461327,KINGS_29800,29800,5372,194.07323723384937,TASTY DELI SUPERMARKET INC
KINGS,54719.0,434.0,1296.0,6.0,681.0,29900,2417.0,17.95614398014067,53.620190318576746,0.2482416218452627,28.17542407943732,KINGS_29900,29900,6909,77.7262216073461,TABOU TREATS LLC
KINGS,64881.0,1407.0,155.0,1816.0,978.0,30000,4356.0,32.30027548209367,3.558310376492195,41.68962350780532,22.451790633608816,KINGS_30000,30000,11248,98.17207672272704,PS QUALITY FOODS INC
KINGS,95530.0,626.0,2394.0,74.0,448.0,30100,3542.0,17.673630717108978,67.58893280632411,2.089215132693393,12.648221343873518,KINGS_30100,30100,5982,43.968517883974016,SHARAF H YAHYA
KINGS,76625.0,1392.0,62.0,2795.0,47.0,30200,4296.0,32.402234636871505,1.4432029795158288,65.06052141527002,1.0940409683426444,KINGS_30200,30200,10317,65.29209750538142,LOS 3 HERMANOS CORP
KINGS,38308.0,293.0,4032.0,22.0,892.0,30300,5239.0,5.592670356938347,76.96125214735636,0.4199274670738691,17.026150028631417,KINGS_30300,30300,11977,111.94334385260376,HOWARD FINEST DELI CORP
KINGS,48929.0,1550.0,168.0,1829.0,833.0,30400,4380.0,35.38812785388128,3.8356164383561646,41.75799086757991,19.01826484018265,KINGS_30400,30400,6692,254.2350804094766,BJS WHOLESALE CLUB INC
KINGS,112854.0,3689.0,2008.0,409.0,1123.0,30500,7229.0,51.030571310001385,27.777009268225207,5.657767326047862,15.534652095725548,KINGS_30500,30500,5845,5.874378000995263,OASIS DELI GOURMET INC
KINGS,48507.0,1022.0,7.0,823.0,291.0,30600,2143.0,47.69015398973402,0.3266448903406439,38.40410639290714,13.579094727018198,KINGS_30600,30600,4795,207.1265458750419,S&W DELI CORP
KINGS,39375.0,1004.0,5474.0,79.0,1372.0,30700,7929.0,12.662378610165218,69.03770967335099,0.9963425400428806,17.303569176440913,KINGS_30700,30700,11153,141.24794488692694,BERGEN MINIMARKET CORP
KINGS,53393.0,1241.0,0.0,583.0,103.0,30800,1927.0,64.40062272963155,0.0,30.254281266216918,5.345096004151531,KINGS_30800,30800,17761,394.2984808162687,MILK FARM GROCERY OF JUSTIN INC
KINGS,59484.0,214.0,1903.0,45.0,465.0,30900,2627.0,8.146174343357442,72.4400456794823,1.712980586220023,17.700799390940237,KINGS_30900,30900,16226,95.50564087404366,GILGEOURS STEPHANIE A
KINGS,65139.0,608.0,1989.0,137.0,306.0,31100,3040.0,20.0,65.42763157894737,4.506578947368421,10.06578947368421,KINGS_31100,31100,22021,32.618848858063885,NAJIUM FOOD CORP
KINGS,90828.0,1134.0,3030.0,138.0,660.0,31300,4962.0,22.85368802902056,61.06408706166868,2.781136638452237,13.301088270858523,KINGS_31300,31300,11520,222.9393573928804,A & A GOURMET FOOD CORP
KINGS,76908.0,3194.0,30.0,1429.0,951.0,31401,5604.0,56.995003568879376,0.5353319057815845,25.499643112062813,16.970021413276232,KINGS_31401,31401,1917,408.2733727583044,RHN CORP
KINGS,78851.0,2220.0,2457.0,421.0,501.0,31500,5599.0,39.649937488837296,43.88283622075371,7.519199857117343,8.948026433291659,KINGS_31500,31500,1540,71.35987758758633,612 SUPERMARKET CORP
KINGS,88325.0,1098.0,2215.0,119.0,345.0,31701,3777.0,29.07069102462272,58.644426793751656,3.150648662960021,9.134233518665608,KINGS_31701,31701,23687,74.05533730780816,SALEH FAISUL T
KINGS,95486.0,1403.0,1625.0,152.0,591.0,31702,3771.0,37.20498541500928,43.092018032352165,4.030761071333864,15.672235481304694,KINGS_31702,31702,7296,37.49797772287203,NOSTRAND FINEST DELI INC
KINGS,75021.0,1823.0,1015.0,23.0,261.0,31900,3122.0,58.39205637411915,32.511210762331835,0.7367072389493914,8.360025624599615,KINGS_31900,31900,20741,105.2010389081467,MERMAID FISH MARKET CORP
KINGS,60446.0,1102.0,3117.0,115.0,993.0,32100,5327.0,20.68706589074526,58.513234465928285,2.158813591139478,18.64088605218697,KINGS_32100,32100,17903,119.85883060421932,902 NOSTRAND AVENUE CORP
KINGS,77450.0,1030.0,2284.0,20.0,544.0,32300,3878.0,26.56008251676122,58.896338318720986,0.5157297576070139,14.02784940691078,KINGS_32300,32300,21810,113.46051794655637,MARTINEZ JUAN C
